timestamp,icao,latitude,longitude,altitude,velocity,heading
2026-03-31 04:54:18,4d21c8,23.0722,88.2845,16850.0005392,339.1612032,343.38
2026-03-31 04:54:18,3c4587,24.7082,84.9999,33000.001056,512.5128544,121.92
2026-03-31 04:54:18,800c08,12.4521,75.179,36000.001152,452.8564048,330.21
2026-03-31 04:54:18,800c07,17.389,73.2632,34050.0010896,446.0724032,158.84
2026-03-31 04:54:18,800c44,25.6347,82.149,36575.0011704,473.98594560000004,123.56
2026-03-31 04:54:18,800c0c,29.9098,77.4988,30050.0009616,437.28624640000004,182.1
2026-03-31 04:54:18,800c0b,26.2308,76.8515,32975.0010552,436.3337648,177.77
2026-03-31 04:54:18,800c70,12.8573,79.6926,16475.000527199998,391.3144304,63.76
2026-03-31 04:54:18,800c65,18.8927,73.0022,4050.0001296,180.874312,201.74
2026-03-31 04:54:18,800c9c,27.863,78.0934,26950.0008624,434.156664,114.2
2026-03-31 04:54:18,4cac12,17.0631,94.4419,32000.001024,434.6231856,308.74
2026-03-31 04:54:18,4cac0f,16.0826,96.2502,35575.0011384,444.1091248,297.2
2026-03-31 04:54:18,800d08,28.5697,77.1281,1000.000032,137.04072,271.25
2026-03-31 04:54:18,800d36,19.6545,73.8056,27550.0008816,470.1760192,61.96
2026-03-31 04:54:18,800d2d,11.018,76.3385,9400.0003008,375.08336640000005,271.22
2026-03-31 04:54:18,800d93,22.7337,86.726,3525.0001128000004,141.88088159999998,279.33
2026-03-31 04:54:18,800d6a,23.4429,88.4465,13075.0004184,249.93894720000003,21.84
2026-03-31 04:54:18,39d2b2,23.1132,86.2379,36000.001152,444.6728384,307.87
2026-03-31 04:54:18,800bfa,19.2637,73.2859,7800.0002496,237.8482624,125.76
2026-03-31 04:54:18,800bcc,26.5188,89.3023,35000.00112,522.6596992,101.03
2026-03-31 04:54:18,7100c0,23.6239,89.9699,13375.000428,414.5433184,59.72
2026-03-31 04:54:18,800ce0,8.8144,76.7418,6475.0002072,198.4466256,186.95
2026-03-31 04:54:18,800cba,17.6602,74.0625,31050.000993600002,438.0832208,308.05
2026-03-31 04:54:18,800cc8,16.8076,94.7714,39000.001248,488.3509232,116.77
2026-03-31 04:54:18,800cfe,22.6531,87.4433,27700.000886399997,436.586464,304.45
2026-03-31 04:54:18,4b1918,26.098,83.3818,37000.001184,533.3119424,111.56
